I (1014198) MPU6050: g_total(raw)=0.962 g (ax=0.013, ay=0.319, az=-0.907)
I (1014298) MPU6050: g_total(raw)=0.956 g (ax=0.007, ay=0.317, az=-0.902)
I (1014398) MPU6050: g_total(raw)=0.954 g (ax=0.014, ay=0.315, az=-0.900)
I (1014498) MPU6050: g_total(raw)=0.964 g (ax=-0.000, ay=0.322, az=-0.908)
I (1014598) MPU6050: g_total(raw)=0.954 g (ax=0.009, ay=0.305, az=-0.904)
I (1014698) MPU6050: g_total(raw)=0.958 g (ax=0.022, ay=0.311, az=-0.906)
I (1014798) MPU6050: g_total(raw)=0.959 g (ax=0.021, ay=0.301, az=-0.911)
I (1014898) MPU6050: g_total(raw)=0.962 g (ax=0.028, ay=0.309, az=-0.911)
I (1014998) MPU6050: g_total(raw)=0.963 g (ax=0.026, ay=0.300, az=-0.915)
I (1015098) MPU6050: g_total(raw)=0.949 g (ax=0.013, ay=0.292, az=-0.903)
I (1015198) MPU6050: g_total(raw)=0.952 g (ax=0.012, ay=0.297, az=-0.905)
I (1015298) MPU6050: g_total(raw)=0.962 g (ax=0.005, ay=0.292, az=-0.916)
I (1015398) MPU6050: g_total(raw)=0.968 g (ax=0.007, ay=0.295, az=-0.922)
I (1015498) MPU6050: g_total(raw)=0.958 g (ax=0.016, ay=0.296, az=-0.910)
I (1015598) MPU6050: g_total(raw)=0.959 g (ax=0.006, ay=0.292, az=-0.914)
I (1015698) MPU6050: g_total(raw)=0.957 g (ax=0.011, ay=0.290, az=-0.913)
I (1015798) MPU6050: g_total(raw)=0.954 g (ax=0.021, ay=0.290, az=-0.908)
I (1015898) MPU6050: g_total(raw)=0.957 g (ax=0.011, ay=0.292, az=-0.912)
I (1015998) MPU6050: g_total(raw)=0.956 g (ax=0.010, ay=0.287, az=-0.912)
I (1016098) MPU6050: g_total(raw)=0.961 g (ax=0.018, ay=0.291, az=-0.916)
I (1016198) MPU6050: g_total(raw)=0.957 g (ax=0.019, ay=0.289, az=-0.912)
I (1016298) MPU6050: g_total(raw)=0.954 g (ax=0.010, ay=0.277, az=-0.913)
I (1016398) MPU6050: g_total(raw)=0.960 g (ax=0.012, ay=0.285, az=-0.916)
I (1016498) MPU6050: g_total(raw)=0.963 g (ax=0.014, ay=0.284, az=-0.920)
I (1016598) MPU6050: g_total(raw)=0.961 g (ax=0.023, ay=0.283, az=-0.918)
I (1016698) MPU6050: g_total(raw)=0.962 g (ax=0.011, ay=0.273, az=-0.922)
I (1016798) MPU6050: g_total(raw)=0.965 g (ax=0.008, ay=0.290, az=-0.920)
I (1016898) MPU6050: g_total(raw)=0.952 g (ax=0.014, ay=0.271, az=-0.912)
I (1016998) MPU6050: g_total(raw)=0.955 g (ax=0.007, ay=0.267, az=-0.917)
I (1017098) MPU6050: g_total(raw)=0.956 g (ax=0.008, ay=0.274, az=-0.916)
I (1017198) MPU6050: g_total(raw)=0.958 g (ax=0.007, ay=0.264, az=-0.921)
I (1017298) MPU6050: g_total(raw)=0.949 g (ax=0.005, ay=0.265, az=-0.911)
I (1017398) MPU6050: g_total(raw)=0.962 g (ax=0.013, ay=0.273, az=-0.923)
I (1017498) MPU6050: g_total(raw)=0.957 g (ax=0.007, ay=0.262, az=-0.921)
I (1017598) MPU6050: g_total(raw)=0.956 g (ax=0.005, ay=0.264, az=-0.919)
I (1017698) MPU6050: g_total(raw)=0.960 g (ax=0.006, ay=0.267, az=-0.922)
I (1017798) MPU6050: g_total(raw)=0.955 g (ax=0.003, ay=0.258, az=-0.920)
I (1017898) MPU6050: g_total(raw)=0.960 g (ax=0.003, ay=0.259, az=-0.925)
I (1017998) MPU6050: g_total(raw)=0.958 g (ax=0.012, ay=0.260, az=-0.922)
I (1018098) MPU6050: g_total(raw)=0.949 g (ax=0.020, ay=0.264, az=-0.912)
I (1018198) MPU6050: g_total(raw)=0.952 g (ax=0.010, ay=0.261, az=-0.915)
I (1018298) MPU6050: g_total(raw)=0.962 g (ax=0.004, ay=0.251, az=-0.929)
I (1018398) MPU6050: g_total(raw)=0.965 g (ax=0.008, ay=0.259, az=-0.929)
I (1018498) MPU6050: g_total(raw)=0.943 g (ax=0.010, ay=0.248, az=-0.910)
I (1018598) MPU6050: g_total(raw)=0.959 g (ax=0.007, ay=0.250, az=-0.926)
I (1018698) MPU6050: g_total(raw)=0.964 g (ax=0.006, ay=0.252, az=-0.930)
I (1018798) MPU6050: g_total(raw)=0.951 g (ax=0.004, ay=0.245, az=-0.919)
I (1018898) MPU6050: g_total(raw)=0.959 g (ax=0.008, ay=0.244, az=-0.927)
I (1018998) MPU6050: g_total(raw)=0.953 g (ax=-0.004, ay=0.241, az=-0.921)
I (1019098) MPU6050: g_total(raw)=0.953 g (ax=0.004, ay=0.240, az=-0.922)
I (1019198) MPU6050: g_total(raw)=0.958 g (ax=0.006, ay=0.238, az=-0.927)
I (1019298) MPU6050: g_total(raw)=0.959 g (ax=0.002, ay=0.234, az=-0.930)
I (1019398) MPU6050: g_total(raw)=0.964 g (ax=0.014, ay=0.245, az=-0.932)
I (1019498) MPU6050: g_total(raw)=0.943 g (ax=0.012, ay=0.235, az=-0.913)
I (1019598) MPU6050: g_total(raw)=0.954 g (ax=0.002, ay=0.232, az=-0.925)
I (1019698) MPU6050: g_total(raw)=0.961 g (ax=0.006, ay=0.233, az=-0.932)
I (1019798) MPU6050: g_total(raw)=0.956 g (ax=0.010, ay=0.234, az=-0.927)
I (1019898) MPU6050: g_total(raw)=0.953 g (ax=0.016, ay=0.214, az=-0.929)
I (1019998) MPU6050: g_total(raw)=0.959 g (ax=0.008, ay=0.221, az=-0.933)
I (1020098) MPU6050: g_total(raw)=0.954 g (ax=0.010, ay=0.218, az=-0.929)
I (1020198) MPU6050: g_total(raw)=0.963 g (ax=0.007, ay=0.223, az=-0.937)
I (1020298) MPU6050: g_total(raw)=0.957 g (ax=0.002, ay=0.207, az=-0.935)
I (1020398) MPU6050: g_total(raw)=0.957 g (ax=-0.004, ay=0.218, az=-0.932)
I (1020498) MPU6050: g_total(raw)=0.958 g (ax=0.023, ay=0.212, az=-0.934)
I (1020598) MPU6050: g_total(raw)=0.958 g (ax=0.003, ay=0.203, az=-0.936)
I (1020698) MPU6050: g_total(raw)=0.958 g (ax=0.004, ay=0.208, az=-0.935)
I (1020798) MPU6050: g_total(raw)=0.949 g (ax=-0.015, ay=0.208, az=-0.926)
I (1020898) MPU6050: g_total(raw)=0.959 g (ax=0.004, ay=0.205, az=-0.937)
I (1020998) MPU6050: g_total(raw)=0.965 g (ax=0.007, ay=0.205, az=-0.943)
I (1021098) MPU6050: g_total(raw)=0.954 g (ax=0.010, ay=0.197, az=-0.934)
I (1021198) MPU6050: g_total(raw)=0.964 g (ax=0.004, ay=0.190, az=-0.945)
I (1021298) MPU6050: g_total(raw)=0.949 g (ax=0.001, ay=0.195, az=-0.929)
I (1021398) MPU6050: g_total(raw)=0.963 g (ax=0.001, ay=0.198, az=-0.943)
I (1021498) MPU6050: g_total(raw)=0.962 g (ax=0.000, ay=0.190, az=-0.943)
I (1021598) MPU6050: g_total(raw)=0.956 g (ax=0.006, ay=0.189, az=-0.937)
I (1021698) MPU6050: g_total(raw)=0.955 g (ax=0.004, ay=0.183, az=-0.938)
I (1021798) MPU6050: g_total(raw)=0.961 g (ax=0.004, ay=0.187, az=-0.943)
I (1021898) MPU6050: g_total(raw)=0.963 g (ax=0.005, ay=0.197, az=-0.943)
I (1021998) MPU6050: g_total(raw)=0.955 g (ax=-0.003, ay=0.192, az=-0.936)
I (1022098) MPU6050: g_total(raw)=0.955 g (ax=-0.001, ay=0.183, az=-0.938)
I (1022198) MPU6050: g_total(raw)=0.959 g (ax=0.008, ay=0.189, az=-0.940)
I (1022298) MPU6050: g_total(raw)=0.959 g (ax=-0.002, ay=0.202, az=-0.938)
I (1022398) MPU6050: g_total(raw)=0.959 g (ax=-0.002, ay=0.188, az=-0.940)
I (1022498) MPU6050: g_total(raw)=0.957 g (ax=0.009, ay=0.188, az=-0.938)
I (1022598) MPU6050: g_total(raw)=0.942 g (ax=-0.001, ay=0.181, az=-0.925)
I (1022698) MPU6050: g_total(raw)=0.961 g (ax=-0.008, ay=0.191, az=-0.942)
I (1022798) MPU6050: g_total(raw)=0.958 g (ax=0.000, ay=0.177, az=-0.941)
I (1022898) MPU6050: g_total(raw)=0.958 g (ax=-0.001, ay=0.178, az=-0.941)
I (1022998) MPU6050: g_total(raw)=0.948 g (ax=-0.009, ay=0.172, az=-0.932)
I (1023098) MPU6050: g_total(raw)=0.947 g (ax=0.000, ay=0.171, az=-0.931)
I (1023198) MPU6050: g_total(raw)=0.961 g (ax=-0.008, ay=0.178, az=-0.944)
I (1023298) MPU6050: g_total(raw)=0.960 g (ax=-0.006, ay=0.161, az=-0.946)
I (1023398) MPU6050: g_total(raw)=0.962 g (ax=-0.006, ay=0.171, az=-0.947)
I (1023498) MPU6050: g_total(raw)=0.958 g (ax=-0.005, ay=0.172, az=-0.942)
I (1023598) MPU6050: g_total(raw)=0.955 g (ax=-0.007, ay=0.160, az=-0.941)
I (1023698) MPU6050: g_total(raw)=0.955 g (ax=-0.005, ay=0.169, az=-0.940)
I (1023798) MPU6050: g_total(raw)=0.960 g (ax=-0.004, ay=0.155, az=-0.948)
I (1023898) MPU6050: g_total(raw)=0.956 g (ax=-0.005, ay=0.162, az=-0.942)
I (1023998) MPU6050: g_total(raw)=0.955 g (ax=-0.016, ay=0.157, az=-0.941)
I (1024098) MPU6050: g_total(raw)=0.947 g (ax=-0.005, ay=0.150, az=-0.936)
I (1024198) MPU6050: g_total(raw)=0.966 g (ax=0.005, ay=0.152, az=-0.954)
I (1024298) MPU6050: g_total(raw)=0.967 g (ax=-0.010, ay=0.151, az=-0.955)
I (1024398) MPU6050: g_total(raw)=0.960 g (ax=-0.008, ay=0.149, az=-0.948)
I (1024498) MPU6050: g_total(raw)=0.958 g (ax=-0.002, ay=0.147, az=-0.946)
I (1024598) MPU6050: g_total(raw)=0.957 g (ax=-0.011, ay=0.142, az=-0.947)
I (1024698) MPU6050: g_total(raw)=0.958 g (ax=-0.004, ay=0.140, az=-0.948)
I (1024798) MPU6050: g_total(raw)=0.960 g (ax=-0.008, ay=0.142, az=-0.949)
I (1024898) MPU6050: g_total(raw)=0.963 g (ax=0.014, ay=0.152, az=-0.950)
I (1024998) MPU6050: g_total(raw)=0.962 g (ax=-0.001, ay=0.141, az=-0.951)
I (1025098) MPU6050: g_total(raw)=0.959 g (ax=-0.000, ay=0.135, az=-0.950)
I (1025198) MPU6050: g_total(raw)=0.952 g (ax=0.015, ay=0.134, az=-0.943)
I (1025298) MPU6050: g_total(raw)=0.956 g (ax=0.005, ay=0.135, az=-0.947)
I (1025398) MPU6050: g_total(raw)=0.952 g (ax=-0.003, ay=0.140, az=-0.941)
I (1025498) MPU6050: g_total(raw)=0.965 g (ax=-0.006, ay=0.132, az=-0.956)
I (1025598) MPU6050: g_total(raw)=0.956 g (ax=0.003, ay=0.130, az=-0.948)
I (1025698) MPU6050: g_total(raw)=0.951 g (ax=-0.004, ay=0.134, az=-0.941)
I (1025798) MPU6050: g_total(raw)=0.964 g (ax=0.000, ay=0.141, az=-0.954)
I (1025898) MPU6050: g_total(raw)=0.951 g (ax=-0.003, ay=0.130, az=-0.942)
I (1025998) MPU6050: g_total(raw)=0.958 g (ax=-0.006, ay=0.138, az=-0.948)
I (1026098) MPU6050: g_total(raw)=0.957 g (ax=-0.004, ay=0.129, az=-0.948)
I (1026198) MPU6050: g_total(raw)=0.961 g (ax=-0.003, ay=0.129, az=-0.952)
I (1026298) MPU6050: g_total(raw)=0.964 g (ax=0.004, ay=0.132, az=-0.955)
I (1026398) MPU6050: g_total(raw)=0.952 g (ax=-0.001, ay=0.127, az=-0.943)
I (1026498) MPU6050: g_total(raw)=0.964 g (ax=-0.003, ay=0.122, az=-0.957)
I (1026598) MPU6050: g_total(raw)=0.951 g (ax=-0.001, ay=0.117, az=-0.944)
I (1026698) MPU6050: g_total(raw)=0.954 g (ax=-0.010, ay=0.126, az=-0.945)
I (1026798) MPU6050: g_total(raw)=0.956 g (ax=0.003, ay=0.120, az=-0.948)
I (1026898) MPU6050: g_total(raw)=0.956 g (ax=0.003, ay=0.116, az=-0.948)
I (1026998) MPU6050: g_total(raw)=0.959 g (ax=-0.016, ay=0.118, az=-0.951)
I (1027098) MPU6050: g_total(raw)=0.960 g (ax=-0.006, ay=0.112, az=-0.954)
I (1027198) MPU6050: g_total(raw)=0.955 g (ax=-0.016, ay=0.116, az=-0.948)
I (1027298) MPU6050: g_total(raw)=0.954 g (ax=-0.010, ay=0.117, az=-0.947)
I (1027398) MPU6050: g_total(raw)=0.959 g (ax=-0.004, ay=0.123, az=-0.951)
I (1027498) MPU6050: g_total(raw)=0.966 g (ax=-0.009, ay=0.107, az=-0.960)
I (1027598) MPU6050: g_total(raw)=0.954 g (ax=-0.010, ay=0.104, az=-0.949)
I (1027698) MPU6050: g_total(raw)=0.962 g (ax=-0.008, ay=0.106, az=-0.956)
I (1027798) MPU6050: g_total(raw)=0.954 g (ax=-0.006, ay=0.113, az=-0.948)
I (1027898) MPU6050: g_total(raw)=0.971 g (ax=-0.007, ay=0.104, az=-0.965)
I (1027998) MPU6050: g_total(raw)=0.961 g (ax=0.007, ay=0.109, az=-0.955)
I (1028098) MPU6050: g_total(raw)=0.956 g (ax=-0.004, ay=0.092, az=-0.951)
I (1028198) MPU6050: g_total(raw)=0.948 g (ax=-0.012, ay=0.097, az=-0.943)
I (1028298) MPU6050: g_total(raw)=0.957 g (ax=-0.019, ay=0.095, az=-0.952)
I (1028398) MPU6050: g_total(raw)=0.961 g (ax=-0.004, ay=0.092, az=-0.957)
I (1028498) MPU6050: g_total(raw)=0.959 g (ax=-0.011, ay=0.087, az=-0.955)
I (1028598) MPU6050: g_total(raw)=0.965 g (ax=-0.008, ay=0.085, az=-0.961)
I (1028698) MPU6050: g_total(raw)=0.966 g (ax=-0.013, ay=0.087, az=-0.962)
I (1028798) MPU6050: g_total(raw)=0.949 g (ax=-0.012, ay=0.079, az=-0.946)
I (1028898) MPU6050: g_total(raw)=0.959 g (ax=-0.006, ay=0.086, az=-0.955)
I (1028998) MPU6050: g_total(raw)=0.962 g (ax=0.001, ay=0.077, az=-0.959)
I (1029098) MPU6050: g_total(raw)=0.959 g (ax=-0.004, ay=0.078, az=-0.955)
I (1029198) MPU6050: g_total(raw)=0.953 g (ax=-0.012, ay=0.070, az=-0.950)
I (1029298) MPU6050: g_total(raw)=0.959 g (ax=-0.010, ay=0.068, az=-0.956)
I (1029398) MPU6050: g_total(raw)=0.966 g (ax=-0.015, ay=0.069, az=-0.964)
I (1029498) MPU6050: g_total(raw)=0.957 g (ax=-0.011, ay=0.071, az=-0.954)
I (1029598) MPU6050: g_total(raw)=0.969 g (ax=-0.011, ay=0.066, az=-0.966)
I (1029698) MPU6050: g_total(raw)=0.976 g (ax=-0.009, ay=0.074, az=-0.973)
I (1029798) MPU6050: g_total(raw)=0.958 g (ax=-0.018, ay=0.065, az=-0.955)
I (1029898) MPU6050: g_total(raw)=0.964 g (ax=-0.017, ay=0.060, az=-0.962)
I (1029998) MPU6050: g_total(raw)=0.964 g (ax=-0.008, ay=0.068, az=-0.962)
I (1030098) MPU6050: g_total(raw)=0.963 g (ax=-0.009, ay=0.065, az=-0.961)
I (1030198) MPU6050: g_total(raw)=0.952 g (ax=-0.008, ay=0.074, az=-0.949)
I (1030298) MPU6050: g_total(raw)=0.955 g (ax=-0.001, ay=0.062, az=-0.953)
I (1030398) MPU6050: g_total(raw)=0.962 g (ax=-0.005, ay=0.066, az=-0.959)
I (1030498) MPU6050: g_total(raw)=0.950 g (ax=-0.005, ay=0.058, az=-0.948)
I (1030598) MPU6050: g_total(raw)=0.965 g (ax=-0.004, ay=0.064, az=-0.963)
I (1030698) MPU6050: g_total(raw)=0.964 g (ax=0.002, ay=0.067, az=-0.961)
I (1030798) MPU6050: g_total(raw)=0.962 g (ax=0.002, ay=0.057, az=-0.960)
I (1030898) MPU6050: g_total(raw)=0.964 g (ax=0.002, ay=0.059, az=-0.962)
I (1030998) MPU6050: g_total(raw)=0.955 g (ax=-0.012, ay=0.049, az=-0.954)
I (1031098) MPU6050: g_total(raw)=0.955 g (ax=-0.013, ay=0.052, az=-0.953)
I (1031198) MPU6050: g_total(raw)=0.962 g (ax=-0.010, ay=0.047, az=-0.961)
I (1031298) MPU6050: g_total(raw)=0.954 g (ax=-0.013, ay=0.049, az=-0.953)
I (1031398) MPU6050: g_total(raw)=0.954 g (ax=-0.015, ay=0.047, az=-0.952)
I (1031498) MPU6050: g_total(raw)=0.950 g (ax=-0.016, ay=0.048, az=-0.948)
I (1031598) MPU6050: g_total(raw)=0.956 g (ax=-0.011, ay=0.034, az=-0.956)
I (1031698) MPU6050: g_total(raw)=0.963 g (ax=-0.020, ay=0.034, az=-0.962)
I (1031798) MPU6050: g_total(raw)=0.950 g (ax=-0.003, ay=0.032, az=-0.949)
I (1031898) MPU6050: g_total(raw)=0.962 g (ax=-0.008, ay=0.042, az=-0.961)
I (1031998) MPU6050: g_total(raw)=0.960 g (ax=-0.010, ay=0.032, az=-0.959)
I (1032098) MPU6050: g_total(raw)=0.953 g (ax=-0.018, ay=0.037, az=-0.952)
I (1032198) MPU6050: g_total(raw)=0.956 g (ax=-0.011, ay=0.032, az=-0.955)
I (1032298) MPU6050: g_total(raw)=0.958 g (ax=-0.015, ay=0.024, az=-0.958)
I (1032398) MPU6050: g_total(raw)=0.956 g (ax=-0.008, ay=0.025, az=-0.956)
I (1032498) MPU6050: g_total(raw)=0.961 g (ax=-0.012, ay=0.029, az=-0.961)
I (1032598) MPU6050: g_total(raw)=0.962 g (ax=-0.006, ay=0.023, az=-0.962)
I (1032698) MPU6050: g_total(raw)=0.963 g (ax=-0.000, ay=0.017, az=-0.962)
I (1032798) MPU6050: g_total(raw)=0.954 g (ax=0.004, ay=0.024, az=-0.954)
I (1032898) MPU6050: g_total(raw)=0.959 g (ax=-0.004, ay=0.024, az=-0.959)
I (1032998) MPU6050: g_total(raw)=0.960 g (ax=-0.003, ay=0.015, az=-0.960)
I (1033098) MPU6050: g_total(raw)=0.958 g (ax=-0.008, ay=0.021, az=-0.958)
I (1033198) MPU6050: g_total(raw)=0.959 g (ax=-0.006, ay=0.016, az=-0.959)
I (1033298) MPU6050: g_total(raw)=0.960 g (ax=-0.011, ay=0.016, az=-0.959)
I (1033398) MPU6050: g_total(raw)=0.961 g (ax=-0.011, ay=0.021, az=-0.961)
I (1033498) MPU6050: g_total(raw)=0.964 g (ax=-0.010, ay=0.003, az=-0.964)
I (1033598) MPU6050: g_total(raw)=0.960 g (ax=-0.005, ay=0.014, az=-0.960)
I (1033698) MPU6050: g_total(raw)=0.962 g (ax=-0.017, ay=0.013, az=-0.962)
I (1033798) MPU6050: g_total(raw)=0.961 g (ax=-0.012, ay=0.008, az=-0.961)
I (1033898) MPU6050: g_total(raw)=0.968 g (ax=-0.023, ay=0.010, az=-0.967)
I (1033998) MPU6050: g_total(raw)=0.960 g (ax=-0.016, ay=-0.005, az=-0.960)
I (1034098) MPU6050: g_total(raw)=0.962 g (ax=-0.018, ay=0.002, az=-0.962)
I (1034198) MPU6050: g_total(raw)=0.961 g (ax=-0.007, ay=-0.011, az=-0.961)
I (1034298) MPU6050: g_total(raw)=0.958 g (ax=-0.015, ay=-0.008, az=-0.958)
I (1034398) MPU6050: g_total(raw)=0.965 g (ax=-0.015, ay=-0.013, az=-0.964)
I (1034498) MPU6050: g_total(raw)=0.967 g (ax=-0.011, ay=-0.008, az=-0.967)
I (1034598) MPU6050: g_total(raw)=0.961 g (ax=-0.007, ay=-0.023, az=-0.960)
I (1034698) MPU6050: g_total(raw)=0.959 g (ax=-0.008, ay=-0.016, az=-0.958)
I (1034798) MPU6050: g_total(raw)=0.961 g (ax=-0.016, ay=-0.025, az=-0.960)
I (1034898) MPU6050: g_total(raw)=0.967 g (ax=-0.014, ay=-0.024, az=-0.966)
I (1034998) MPU6050: g_total(raw)=0.964 g (ax=-0.016, ay=-0.026, az=-0.964)
I (1035098) MPU6050: g_total(raw)=0.960 g (ax=-0.015, ay=-0.016, az=-0.959)
I (1035198) MPU6050: g_total(raw)=0.965 g (ax=-0.028, ay=-0.021, az=-0.964)
I (1035298) MPU6050: g_total(raw)=0.965 g (ax=-0.013, ay=-0.024, az=-0.964)
I (1035398) MPU6050: g_total(raw)=0.957 g (ax=-0.011, ay=-0.021, az=-0.957)
I (1035498) MPU6050: g_total(raw)=0.964 g (ax=-0.011, ay=-0.026, az=-0.963)
I (1035598) MPU6050: g_total(raw)=0.958 g (ax=-0.015, ay=-0.019, az=-0.958)
I (1035698) MPU6050: g_total(raw)=0.968 g (ax=-0.010, ay=-0.026, az=-0.967)
I (1035798) MPU6050: g_total(raw)=0.956 g (ax=-0.015, ay=-0.030, az=-0.955)
I (1035898) MPU6050: g_total(raw)=0.965 g (ax=-0.014, ay=-0.027, az=-0.964)
I (1035998) MPU6050: g_total(raw)=0.970 g (ax=-0.017, ay=-0.019, az=-0.970)
I (1036098) MPU6050: g_total(raw)=0.950 g (ax=-0.032, ay=-0.032, az=-0.948)
I (1036198) MPU6050: g_total(raw)=0.958 g (ax=-0.008, ay=-0.019, az=-0.958)
I (1036298) MPU6050: g_total(raw)=0.965 g (ax=-0.018, ay=-0.033, az=-0.965)
I (1036398) MPU6050: g_total(raw)=0.971 g (ax=-0.015, ay=-0.036, az=-0.971)
I (1036498) MPU6050: g_total(raw)=0.954 g (ax=-0.019, ay=-0.031, az=-0.953)
I (1036598) MPU6050: g_total(raw)=0.957 g (ax=-0.010, ay=-0.038, az=-0.957)
I (1036698) MPU6050: g_total(raw)=0.967 g (ax=-0.007, ay=-0.041, az=-0.966)
I (1036798) MPU6050: g_total(raw)=0.969 g (ax=-0.017, ay=-0.046, az=-0.968)
I (1036898) MPU6050: g_total(raw)=0.962 g (ax=-0.013, ay=-0.033, az=-0.962)
I (1036998) MPU6050: g_total(raw)=0.973 g (ax=-0.009, ay=-0.050, az=-0.972)
I (1037098) MPU6050: g_total(raw)=0.962 g (ax=-0.019, ay=-0.041, az=-0.961)
I (1037198) MPU6050: g_total(raw)=0.958 g (ax=-0.015, ay=-0.044, az=-0.957)
I (1037298) MPU6050: g_total(raw)=0.967 g (ax=-0.021, ay=-0.046, az=-0.965)
I (1037398) MPU6050: g_total(raw)=0.956 g (ax=-0.018, ay=-0.041, az=-0.955)
I (1037498) MPU6050: g_total(raw)=0.957 g (ax=-0.022, ay=-0.058, az=-0.955)
I (1037598) MPU6050: g_total(raw)=0.953 g (ax=-0.011, ay=-0.046, az=-0.952)
I (1037698) MPU6050: g_total(raw)=0.964 g (ax=-0.028, ay=-0.055, az=-0.962)
I (1037798) MPU6050: g_total(raw)=0.953 g (ax=-0.010, ay=-0.049, az=-0.951)
I (1037898) MPU6050: g_total(raw)=0.964 g (ax=-0.007, ay=-0.062, az=-0.962)
I (1037998) MPU6050: g_total(raw)=0.969 g (ax=-0.009, ay=-0.055, az=-0.968)
I (1038098) MPU6050: g_total(raw)=0.961 g (ax=-0.027, ay=-0.063, az=-0.959)
I (1038198) MPU6050: g_total(raw)=0.966 g (ax=-0.022, ay=-0.064, az=-0.963)
I (1038298) MPU6050: g_total(raw)=0.958 g (ax=-0.019, ay=-0.077, az=-0.954)
I (1038398) MPU6050: g_total(raw)=0.959 g (ax=-0.017, ay=-0.059, az=-0.957)
I (1038498) MPU6050: g_total(raw)=0.964 g (ax=-0.014, ay=-0.071, az=-0.962)
I (1038598) MPU6050: g_total(raw)=0.962 g (ax=-0.019, ay=-0.067, az=-0.959)
I (1038698) MPU6050: g_total(raw)=0.964 g (ax=-0.017, ay=-0.065, az=-0.962)
I (1038798) MPU6050: g_total(raw)=0.961 g (ax=-0.029, ay=-0.066, az=-0.958)
I (1038898) MPU6050: g_total(raw)=0.970 g (ax=-0.022, ay=-0.076, az=-0.967)
I (1038998) MPU6050: g_total(raw)=0.959 g (ax=-0.014, ay=-0.081, az=-0.956)
I (1039098) MPU6050: g_total(raw)=0.966 g (ax=-0.009, ay=-0.067, az=-0.964)
I (1039198) MPU6050: g_total(raw)=0.965 g (ax=-0.005, ay=-0.068, az=-0.962)
I (1039298) MPU6050: g_total(raw)=0.964 g (ax=-0.010, ay=-0.072, az=-0.961)
I (1039398) MPU6050: g_total(raw)=0.964 g (ax=-0.016, ay=-0.073, az=-0.961)
I (1039498) MPU6050: g_total(raw)=0.959 g (ax=-0.010, ay=-0.076, az=-0.956)
I (1039598) MPU6050: g_total(raw)=0.963 g (ax=-0.015, ay=-0.070, az=-0.961)
I (1039698) MPU6050: g_total(raw)=0.975 g (ax=-0.009, ay=-0.083, az=-0.972)
I (1039798) MPU6050: g_total(raw)=0.964 g (ax=-0.017, ay=-0.085, az=-0.960)
I (1039898) MPU6050: g_total(raw)=0.959 g (ax=-0.016, ay=-0.086, az=-0.955)
I (1039998) MPU6050: g_total(raw)=0.963 g (ax=-0.018, ay=-0.079, az=-0.959)
I (1040098) MPU6050: g_total(raw)=0.962 g (ax=-0.017, ay=-0.089, az=-0.958)
I (1040198) MPU6050: g_total(raw)=0.955 g (ax=-0.004, ay=-0.091, az=-0.950)
I (1040298) MPU6050: g_total(raw)=0.961 g (ax=-0.015, ay=-0.093, az=-0.957)
I (1040398) MPU6050: g_total(raw)=0.957 g (ax=-0.014, ay=-0.100, az=-0.951)
I (1040498) MPU6050: g_total(raw)=0.993 g (ax=-0.003, ay=-0.103, az=-0.988)
I (1040598) MPU6050: g_total(raw)=0.960 g (ax=-0.022, ay=-0.106, az=-0.953)
I (1040698) MPU6050: g_total(raw)=0.957 g (ax=-0.021, ay=-0.107, az=-0.951)
I (1040798) MPU6050: g_total(raw)=0.961 g (ax=-0.021, ay=-0.113, az=-0.955)
I (1040898) MPU6050: g_total(raw)=0.967 g (ax=-0.011, ay=-0.109, az=-0.961)
I (1040998) MPU6050: g_total(raw)=0.963 g (ax=-0.022, ay=-0.118, az=-0.956)
I (1041098) MPU6050: g_total(raw)=0.956 g (ax=-0.024, ay=-0.117, az=-0.949)
I (1041198) MPU6050: g_total(raw)=0.959 g (ax=-0.022, ay=-0.126, az=-0.951)
I (1041298) MPU6050: g_total(raw)=0.962 g (ax=-0.011, ay=-0.123, az=-0.954)
I (1041398) MPU6050: g_total(raw)=0.957 g (ax=-0.019, ay=-0.122, az=-0.949)
I (1041498) MPU6050: g_total(raw)=0.965 g (ax=-0.017, ay=-0.125, az=-0.956)
I (1041598) MPU6050: g_total(raw)=0.955 g (ax=-0.021, ay=-0.127, az=-0.947)
I (1041698) MPU6050: g_total(raw)=0.958 g (ax=-0.013, ay=-0.129, az=-0.950)
I (1041798) MPU6050: g_total(raw)=0.962 g (ax=-0.011, ay=-0.121, az=-0.955)
I (1041898) MPU6050: g_total(raw)=0.958 g (ax=-0.016, ay=-0.118, az=-0.951)
I (1041998) MPU6050: g_total(raw)=0.956 g (ax=-0.014, ay=-0.128, az=-0.947)
I (1042098) MPU6050: g_total(raw)=0.958 g (ax=-0.030, ay=-0.135, az=-0.948)
I (1042198) MPU6050: g_total(raw)=0.955 g (ax=-0.021, ay=-0.120, az=-0.947)
I (1042298) MPU6050: g_total(raw)=0.964 g (ax=-0.018, ay=-0.123, az=-0.956)
I (1042398) MPU6050: g_total(raw)=0.968 g (ax=-0.016, ay=-0.130, az=-0.959)
I (1042498) MPU6050: g_total(raw)=0.966 g (ax=-0.017, ay=-0.124, az=-0.958)
I (1042598) MPU6050: g_total(raw)=0.961 g (ax=-0.014, ay=-0.130, az=-0.952)
