1,-0.007,0.019,0.051
14,-0.001,0.012,0.047
23,0.001,0.008,0.037
33,-0.008,0.015,0.044
43,-0.005,0.013,0.042
53,-0.007,0.008,0.041
63,-0.008,0.017,0.045
73,-0.005,0.013,0.035
83,-0.012,0.013,0.039
93,-0.016,0.007,0.036
103,-0.013,0.015,0.034
113,-0.021,0.017,0.038
123,-0.016,0.015,0.033
133,-0.029,0.017,0.031
143,-0.029,0.016,0.035
153,-0.033,0.013,0.016
163,-0.027,0.013,0.027
173,-0.040,0.012,0.029
183,-0.036,0.011,0.029
193,-0.046,0.009,0.028
213,-0.059,0.009,0.027
223,-0.067,0.009,0.035
233,-0.066,0.014,0.036
243,-0.077,0.005,0.040
253,-0.078,0.004,0.036
263,-0.084,0.003,0.040
273,-0.088,-0.002,0.042
283,-0.098,-0.000,0.045
303,-0.112,-0.004,0.061
313,-0.115,-0.010,0.054
323,-0.124,-0.010,0.062
333,-0.119,-0.015,0.066
343,-0.122,-0.012,0.056
353,-0.121,-0.003,0.065
363,-0.116,-0.003,0.061
373,-0.122,-0.001,0.055
393,-0.114,0.006,0.040
403,-0.118,0.002,0.044
413,-0.122,0.001,0.050
423,-0.127,-0.002,0.043
433,-0.130,-0.005,0.046
443,-0.137,-0.011,0.050
453,-0.140,-0.019,0.052
463,-0.141,-0.027,0.065
484,-0.168,-0.029,0.071
493,-0.160,-0.039,0.064
503,-0.159,-0.040,0.078
513,-0.164,-0.045,0.080
523,-0.166,-0.043,0.088
533,-0.171,-0.044,0.097
543,-0.173,-0.050,0.107
553,-0.168,-0.052,0.111
573,-0.173,-0.059,0.135
583,-0.177,-0.059,0.149
593,-0.177,-0.062,0.147
603,-0.183,-0.071,0.160
613,-0.177,-0.072,0.183
623,-0.184,-0.074,0.182
633,-0.181,-0.072,0.193
643,-0.183,-0.074,0.183
663,-0.184,-0.068,0.196
673,-0.178,-0.069,0.208
683,-0.174,-0.059,0.218
693,-0.172,-0.055,0.244
703,-0.175,-0.049,0.245
713,-0.171,-0.054,0.263
723,-0.173,-0.050,0.267
733,-0.166,-0.050,0.270
753,-0.181,-0.065,0.272
763,-0.179,-0.069,0.277
773,-0.168,-0.066,0.280
783,-0.165,-0.065,0.299
793,-0.155,-0.064,0.308
803,-0.140,-0.062,0.345
813,-0.118,-0.046,0.357
823,-0.110,-0.049,0.369
843,-0.130,-0.064,0.352
853,-0.149,-0.061,0.350
863,-0.166,-0.039,0.374
873,-0.164,-0.041,0.375
883,-0.148,-0.010,0.396
893,-0.120,0.006,0.420
903,-0.063,0.010,0.434
913,-0.028,-0.006,0.437
933,-0.003,-0.091,0.465
943,-0.004,-0.105,0.485
953,0.012,-0.124,0.498
963,0.005,-0.105,0.505
973,0.028,-0.079,0.504
983,0.052,-0.061,0.499
993,0.037,-0.055,0.494
1003,0.025,-0.065,0.500
1023,0.069,-0.062,0.497
1033,0.092,-0.059,0.476
1043,0.110,-0.037,0.483
1053,0.074,-0.006,0.469
1063,0.057,0.013,0.514
1073,0.032,0.034,0.535
1083,-0.010,0.041,0.576
1093,0.015,0.046,0.599
1113,0.124,0.076,0.552
1123,0.173,0.103,0.505
1133,0.157,0.111,0.501
1143,0.145,0.100,0.527
1153,0.170,0.091,0.534
1163,0.221,0.097,0.551
1174,0.292,0.115,0.522
1183,0.334,0.129,0.470
1203,0.342,0.205,0.306
1213,0.370,0.271,0.292
1223,0.379,0.333,0.238
1233,0.413,0.370,0.165
1243,0.432,0.406,0.111
1253,0.413,0.371,0.077
1263,0.427,0.302,0.071
1273,0.454,0.254,0.066
1293,0.496,0.178,-0.014
1303,0.507,0.195,-0.094
1313,0.480,0.208,-0.140
1323,0.471,0.234,-0.172
1333,0.455,0.283,-0.178
1343,0.432,0.252,-0.170
1353,0.428,0.244,-0.195
1363,0.400,0.236,-0.220
1383,0.407,0.267,-0.270
1393,0.399,0.279,-0.300
1403,0.406,0.278,-0.358
1413,0.368,0.235,-0.412
1423,0.319,0.230,-0.437
1433,0.318,0.223,-0.495
1443,0.277,0.214,-0.552
1453,0.242,0.183,-0.524
1473,0.235,0.159,-0.466
1483,0.222,0.129,-0.536
1493,0.255,0.088,-0.628
1503,0.207,0.059,-0.690
1513,0.161,0.029,-0.658
1523,0.149,0.052,-0.618
1533,0.121,0.107,-0.564
1543,0.080,0.085,-0.559
1563,0.039,-0.040,-0.663
1573,0.047,-0.064,-0.673
1583,0.089,-0.089,-0.658
1593,0.119,-0.039,-0.619
1603,0.097,0.064,-0.631
1613,0.127,0.122,-0.572
1623,0.232,0.156,-0.573
1633,0.301,0.195,-0.692
1653,0.303,0.160,-0.751
1663,0.315,0.201,-0.847
1673,0.190,0.094,-0.799
1683,0.107,0.098,-0.712
1693,0.002,0.068,-0.720
1703,-0.040,0.092,-0.734
1713,-0.063,0.141,-0.809
1723,-0.109,0.091,-0.773
1743,-0.291,0.065,-0.605
1753,-0.363,0.102,-0.572
1763,-0.379,0.108,-0.490
1773,-0.432,0.104,-0.539
1783,-0.478,0.046,-0.599
1793,-0.501,0.015,-0.600
1803,-0.518,0.000,-0.557
1813,-0.508,0.007,-0.538
1833,-0.517,0.107,-0.449
1843,-0.550,0.142,-0.419
1853,-0.523,0.143,-0.386
1863,-0.512,0.156,-0.314
