4,0.003,-0.009,0.083
14,-0.009,-0.015,0.084
24,-0.005,-0.012,0.071
34,-0.006,-0.018,0.088
44,-0.004,-0.015,0.073
54,-0.004,-0.024,0.090
64,0.000,-0.018,0.084
74,-0.008,-0.023,0.074
84,-0.004,-0.019,0.081
94,-0.001,-0.026,0.085
104,-0.015,-0.029,0.082
114,-0.007,-0.031,0.079
124,-0.012,-0.035,0.081
134,-0.009,-0.038,0.078
144,-0.013,-0.034,0.080
154,-0.011,-0.039,0.078
164,-0.006,-0.047,0.069
174,-0.019,-0.046,0.063
184,-0.020,-0.051,0.063
204,-0.023,-0.055,0.051
214,-0.017,-0.058,0.057
224,-0.027,-0.057,0.051
234,-0.026,-0.061,0.042
244,-0.029,-0.062,0.037
254,-0.036,-0.062,0.042
264,-0.035,-0.066,0.037
274,-0.037,-0.072,0.028
294,-0.046,-0.070,0.017
304,-0.050,-0.071,0.016
314,-0.049,-0.066,0.006
324,-0.045,-0.070,-0.001
334,-0.050,-0.067,0.003
344,-0.052,-0.068,-0.009
354,-0.051,-0.062,-0.002
364,-0.053,-0.063,-0.016
384,-0.055,-0.055,-0.023
394,-0.053,-0.060,-0.036
404,-0.061,-0.065,-0.037
414,-0.056,-0.059,-0.044
424,-0.060,-0.056,-0.049
434,-0.061,-0.056,-0.050
444,-0.052,-0.059,-0.057
454,-0.053,-0.051,-0.055
474,-0.039,-0.044,-0.075
484,-0.034,-0.040,-0.094
494,-0.033,-0.042,-0.097
504,-0.023,-0.033,-0.104
515,-0.030,-0.024,-0.118
524,-0.011,-0.017,-0.119
534,-0.007,-0.001,-0.125
544,0.006,0.017,-0.131
564,0.023,0.053,-0.128
574,0.029,0.065,-0.120
584,0.043,0.084,-0.133
594,0.056,0.097,-0.131
604,0.065,0.102,-0.131
614,0.076,0.119,-0.147
624,0.071,0.116,-0.137
634,0.079,0.119,-0.124
654,0.099,0.146,-0.117
664,0.098,0.154,-0.087
674,0.115,0.161,-0.091
684,0.103,0.160,-0.082
694,0.109,0.162,-0.097
704,0.095,0.165,-0.099
714,0.102,0.173,-0.098
724,0.109,0.173,-0.094
744,0.128,0.174,-0.068
754,0.123,0.184,-0.060
764,0.132,0.209,-0.052
774,0.126,0.219,-0.035
784,0.121,0.236,-0.031
794,0.117,0.244,-0.021
804,0.120,0.238,-0.013
814,0.136,0.241,0.011
834,0.155,0.244,0.098
844,0.181,0.251,0.127
854,0.185,0.242,0.146
864,0.197,0.248,0.135
874,0.186,0.253,0.125
884,0.184,0.260,0.135
894,0.175,0.264,0.146
904,0.170,0.245,0.166
924,0.154,0.211,0.203
934,0.141,0.209,0.211
944,0.148,0.228,0.225
954,0.136,0.246,0.233
964,0.125,0.272,0.232
974,0.123,0.306,0.236
984,0.116,0.333,0.257
994,0.117,0.359,0.276
1014,0.118,0.360,0.308
1024,0.087,0.310,0.329
1034,0.050,0.262,0.339
1044,0.016,0.253,0.329
1054,0.005,0.271,0.353
1064,-0.017,0.330,0.364
1074,-0.047,0.335,0.384
1084,-0.075,0.289,0.401
1104,-0.129,0.185,0.419
1114,-0.161,0.207,0.426
1124,-0.183,0.242,0.457
1134,-0.211,0.289,0.512
1144,-0.236,0.283,0.531
1154,-0.254,0.239,0.481
1164,-0.276,0.209,0.456
1174,-0.297,0.196,0.467
1194,-0.308,0.148,0.420
1204,-0.314,0.126,0.411
1214,-0.361,0.087,0.400
1224,-0.400,0.090,0.368
1234,-0.424,0.072,0.339
1244,-0.459,0.083,0.335
1254,-0.555,0.122,0.334
1264,-0.632,0.119,0.302
1284,-0.579,0.015,0.291
1294,-0.578,-0.021,0.242
1304,-0.593,-0.056,0.171
1314,-0.609,-0.048,0.106
1324,-0.643,-0.041,0.081
1334,-0.661,-0.064,0.041
1344,-0.658,-0.056,0.009
1354,-0.634,-0.049,-0.045
1374,-0.608,0.010,-0.138
1384,-0.561,0.045,-0.095
1394,-0.532,0.034,-0.080
1404,-0.553,0.025,-0.104
1414,-0.547,0.072,-0.176
1424,-0.525,0.113,-0.264
1434,-0.501,0.134,-0.344
1444,-0.489,0.188,-0.371
1464,-0.432,0.251,-0.342
1474,-0.438,0.272,-0.310
1484,-0.461,0.332,-0.252
1494,-0.476,0.429,-0.249
1504,-0.508,0.487,-0.283
1514,-0.483,0.429,-0.297
1524,-0.441,0.351,-0.269
1534,-0.426,0.328,-0.280
1554,-0.388,0.399,-0.288
1564,-0.381,0.474,-0.308
1574,-0.374,0.517,-0.304
1584,-0.330,0.609,-0.327
1594,-0.238,0.609,-0.329
1604,-0.110,0.571,-0.365
1614,-0.008,0.540,-0.385
1624,0.092,0.610,-0.357
