1,0.06908981517821088
9,0.06908981517821088
19,0.06899366837220644
29,0.06884651550568192
39,0.06869559120631691
49,0.06858935935331299
59,0.06856493197664862
69,0.0686851856779149
79,0.06896740085209155
89,0.06940639568627201
99,0.06997602217753442
109,0.07064386729218256
119,0.07134842588384069
129,0.072016896522142
139,0.07260678725523487
149,0.07311614155429379
159,0.07359289185901141
169,0.07413901454940097
179,0.07487734288461416
189,0.07586522943463936
209,0.07716677100244149
219,0.07878813944228166
229,0.08066320580069893
240,0.08268115915123202
249,0.08481691928857008
259,0.08705491589848274
269,0.08935759986587345
279,0.0917115539331639
299,0.09413356798874106
309,0.0965972228276027
319,0.09905640699849759
329,0.10149066524802118
339,0.1038773398065565
349,0.10621250372319956
359,0.10853188501199912
369,0.11084880714524366
389,0.11316423577362994
399,0.11551898665404926
409,0.11796681233888193
419,0.12054956762622766
429,0.12330910627736705
439,0.12632053260750342
449,0.1296111180259476
460,0.13313698920940212
481,0.13681864134593086
491,0.14060073485958707
499,0.1444548642225103
509,0.1484163170608452
519,0.15259761036008332
529,0.15717261471369223
539,0.16229384757082455
549,0.1680117873391635
569,0.17424099619510677
579,0.18078910977792906
589,0.18736892234538866
599,0.19371152401696282
609,0.1996321207843449
619,0.20508776906318954
630,0.21017838246394643
639,0.2150958760416158
659,0.22002895911657114
669,0.22511027787025484
679,0.23037324826979294
689,0.23579477955884992
699,0.241279907571294
710,0.24672055392339315
719,0.25205807653223544
729,0.25727895335924444
749,0.2624460113948817
759,0.26766510404932614
769,0.27303027978069283
779,0.27862879959534026
789,0.28451303086219726
799,0.2906539389390354
809,0.2969664667988797
819,0.3033130229013064
839,0.3095414826580055
849,0.31555078492422484
859,0.3213379708612958
869,0.32693602956330586
879,0.332436510338766
889,0.3380256812405995
899,0.3439169497569366
909,0.350169604086043
929,0.3567788530026909
939,0.36373545056789014
949,0.37092219844960006
959,0.37815298300092914
969,0.3852390967666411
979,0.39209172731375497
989,0.39867874754967103
999,0.405840200348247
1019,0.4137626880013236
1029,0.42257284377312565
1039,0.432417691741996
1049,0.4433396410785223
1059,0.45460771306354314
1069,0.4652861280626951
1079,0.4753207985403719
1089,0.48464711517552245
1109,0.4930718309196136
1119,0.5004445606607892
1129,0.5073175675290669
1139,0.5134726104650292
1149,0.518710454201936
1159,0.5230059899989977
1169,0.5265024154020858
1179,0.5301189617407306
1199,0.5343044431608238
1209,0.5394395272028526
1219,0.5456885432109349
1229,0.5530690360864734
1239,0.5608881310573555
1249,0.5682981266636805
1259,0.5751340110664336
1269,0.581306978365935
1289,0.5866436831118975
1299,0.5911547064040116
1309,0.5956304573593666
1319,0.6001523040382061
1329,0.6047202911249823
1339,0.6094572475522126
1349,0.6146505312771452
1359,0.6201766923107135
1379,0.6258097146187628
1389,0.6313653920127309
1399,0.6366210344746354
1409,0.6412573107678665
1419,0.6450556148457504
1429,0.6480333715529552
1439,0.6502442145324462
1449,0.6518177206684866
1469,0.6529056943108726
1479,0.6537120473709388
1493,0.6543823018624201
1499,0.6552424733183254
1509,0.656686358697406
1519,0.658942957329791
1529,0.6622486802622236
1539,0.6666155536630499
1559,0.671807916292517
1569,0.6774088410471358
1579,0.6829271907725608
1589,0.6884980737750988
1599,0.6944624832490236
1609,0.7010325192674132
1619,0.7085662558379521
1629,0.7172437796676994
1649,0.7265947792858684
1659,0.7355839378513187
1669,0.7432497633480696
1679,0.7491594565372073
1689,0.7530936246318486
1699,0.7551269380478085
1709,0.7559213785498188
1719,0.7565509766507359
1739,0.7574643852514317
1749,0.7589167206599179
1759,0.7609707757455354
1769,0.7634565950761578
1779,0.7660686751802119
1789,0.7683176560568448
1799,0.7699144416724549
1809,0.7705991334654287
1829,0.7710956908942062
1839,0.7715581153994815
1849,0.7722623090335828
1859,0.7734963638839967
1869,0.7757361058747452
1879,0.7786505460483728
1889,0.7812200417195907
1899,0.7834537504261465
1919,0.785351171726157
1929,0.7866834152641305
1942,0.7869675154868658
1952,0.7870156247568656
1962,0.7870305100833918
1972,0.7869391001881303
1982,0.7867851796266765
1992,0.7867952506501492
2012,0.7872869453275351
2022,0.7880527785190504
2032,0.789194693971612
2042,0.7906759505886338
2052,0.7918994071726212
2062,0.7929256981473937
2072,0.7938769787643474
2082,0.7943534077146666
2102,0.7939939214122145
2112,0.7937912666941531
2122,0.7939549092022866
